date,"Rainfall, mm.",S.3,S.4B,S.42,S.14,"Inflow, cms"
16/08/14,0.7,21.78,36.5,102.9,0.2,59.72
17/08/14,0.0,64.18,44.5,103.2,0.2,95.60
18/08/14,25.8,45.45,73.75,100.5,0.19,121.99
19/08/14,0.0,21.78,61.25,108,0.2,131.13
20/08/14,26.4,16.15,26.65,112.5,0.2,121.99
21/08/14,8.7,16.3,23.95,115.8,0.2,122.22
22/08/14,0.1,25.63,44.25,120.3,0.22,126.74
23/08/14,0.0,38.48,73.4,113.4,0.23,126.97
24/08/14,10.7,20.65,82.15,112.2,0.23,100.35
25/08/14,4.8,15.7,55.85,110.4,1,118.40
26/08/14,12.1,11.38,29.8,99,0.27,73.96
27/08/14,12.9,20.2,23.15,100.5,3.54,154.40
28/08/14,18.9,21.95,35.5,108,0.42,118.87
29/08/14,12.4,24.58,48.83,112.5,0.36,127.43
30/08/14,18.6,34.43,47.73,123.3,2.98,109.72
31/08/14,16.3,43.2,83.9,140.63,2.98,118.87
01/09/14,16.5,31.95,87.5,161.7,5.74,136.81
02/09/14,46.1,27.55,81.45,180.63,17.26,239.58
03/09/14,1.4,31.95,91.35,203.13,41.82,243.29
04/09/14,3.1,31.58,109.15,216.63,40.31,410.42
05/09/14,14.4,21.78,110,221.13,37.32,359.38
06/09/14,10.6,17.2,89.38,231.9,42.1,351.74
07/09/14,0.0,65.83,63.05,232.3,22.4,350.23
08/09/14,0.0,52.25,83.55,228.7,6.4,366.67
09/09/14,0.4,26.68,75.15,222.3,0.29,354.17
10/09/14,0.3,29.83,47.73,218.88,0.28,374.31
11/09/14,0.3,21.78,41,213.25,0.27,401.74
12/09/14,15.2,16.9,26.43,210.25,0.26,410.42
13/09/14,5.0,15.55,18.95,179.2,1.79,374.31
14/09/14,9.9,18.7,17.55,173.95,1.1,358.68
15/09/14,5.3,24.23,18.6,166.25,0.25,319.21
16/09/14,0.2,21.78,22.95,121.8,0.25,296.64
17/09/14,0.1,26.68,21.58,97.08,0.24,231.94
18/09/14,0.0,19.3,21.23,84,0.24,180.56
19/09/14,0.0,15.1,13.88,76.5,0.23,117.25
20/09/14,1.6,17.95,11.35,67.33,0.22,106.60
21/09/14,0.6,19.6,11.95,61.25,0.23,51.97
22/09/14,1.1,17.95,12.85,54.3,0.27,67.94
23/09/14,7.9,15.1,20.35,47.3,1.16,83.91
24/09/14,22.0,24.05,28.23,55.18,0.42,36.11
25/09/14,1.1,38.48,48,77.25,1.22,68.06
26/09/14,3.1,26.15,84.95,84.25,0.5,68.17
27/09/14,0.0,25.98,80.05,90.75,0.25,116.09
28/09/14,1.3,18.7,75.5,100.2,0.26,120.60
29/09/14,6.4,21.1,57.05,109.5,0.34,132.29
30/09/14,16.7,18.7,47.45,117.3,11.4,148.50
01/10/14,15.0,17.35,43.5,127.63,6.88,275.69
02/10/14,0.0,17.2,44.75,123,2.86,243.98
03/10/14,0.0,20.35,60.05,122.7,0.25,164.35
04/10/14,1.1,19.6,61.25,118.2,0.24,164.47
05/10/14,0.6,16.45,50.75,111,0.23,132.64
06/10/14,0.6,12.7,41,108,0.22,148.73
07/10/14,0.0,8.65,32.25,106.8,0.22,100.93
08/10/14,10.6,8.95,30.03,85.75,0.23,84.49
09/10/14,0.0,7.68,23.55,80.25,0.23,176.04
10/10/14,2.6,8.05,18.25,77.5,0.23,95.25
11/10/14,1.7,23.53,9.13,76.25,0.32,83.56
12/10/14,0.0,15.1,22.35,74.25,0.98,116.78
13/10/14,0.0,9.15,15.98,67.55,0.23,56.02
14/10/14,0.0,7.6,10,61.48,0.21,15.51
15/10/14,0.0,4.98,6.88,63.05,0.2,15.51
16/10/14,0.0,4.23,4.25,58.33,0.21,35.76
17/10/14,0.0,4.23,3.95,51.3,0.21,35.76
18/10/14,0.0,4.98,1.7,46.3,0.21,35.76
19/10/14,0.2,4.98,2,40.05,0.21,35.88
20/10/14,0.0,5.73,2,30.8,0.21,15.63
21/10/14,1.3,4.98,1.85,27.65,0.2,0.00
22/10/14,6.2,5.88,1.85,23,0.2,0.00
23/10/14,0.6,8.45,2.68,18.5,0.44,0.00
24/10/14,0.3,10.13,5.15,18.38,1.44,15.51
25/10/14,1.6,9.05,9.5,21,0.8,0.00
26/10/14,5.1,9.35,10.75,46.9,2.24,0.00
27/10/14,0.0,8.55,8.25,59.23,2.74,35.76
28/10/14,0.8,5.2,5.85,63.5,0.22,15.51
29/10/14,0.4,4.75,3.88,69.25,0.19,76.27
30/10/14,3.5,5.2,3.43,70.25,0.19,116.90
31/10/14,0.0,4.98,3.95,41.45,0.19,56.13
01/11/14,0.0,9.35,5.95,35.15,0.19,56.25
02/11/14,0.0,8.75,5.65,32.18,0.19,16.20
03/11/14,1.7,7.23,4.1,30.2,0.18,16.20
04/11/14,3.9,7.23,3.65,29.45,0.18,0.00
05/11/14,7.7,6.48,3.35,31.7,0.2,36.46
06/11/14,3.9,12.7,3.43,33.4,0.2,36.46
07/11/14,18.6,21.78,8,45.5,0.2,36.57
08/11/14,16.1,20.95,21.23,86.5,4.4,16.32
09/11/14,0.5,20.5,15.28,128.28,2.15,36.57
10/11/14,0.0,19.45,15.63,138.35,1.36,158.10
11/11/14,0.0,19.6,13.7,135.75,0.76,198.73
12/11/14,0.0,15.7,13.35,122.4,0.5,198.84
13/11/14,0.0,12.7,24.35,99.3,0.34,199.07
14/11/14,0.0,11.38,14.23,75.5,0.27,178.94
15/11/14,0.0,10.25,12.55,53.5,0.25,158.80
16/11/14,0.0,10,9.63,46.7,0.23,118.40
17/11/14,0.0,10,8.13,40.05,0.21,57.64
18/11/14,0.0,9.05,6.38,37.08,0.2,37.38
19/11/14,0.0,8.55,3.65,36.38,0.2,17.13
20/11/14,0.0,8.05,2,35.15,0.2,0.00
21/11/14,0.0,8.05,1.95,33.75,0.2,0.00
22/11/14,0.0,8.05,1.9,33.75,0.21,17.13
23/11/14,0.0,8.05,1.85,32.88,0.21,17.13
24/11/14,0.0,8.05,1.85,32,0.21,17.13
25/11/14,0.0,8.05,1.8,30.8,0.22,17.13
26/11/14,0.0,8.05,1.8,22.25,0.22,17.13
27/11/14,0.0,8.05,1.8,20.75,0.22,29.63
28/11/14,0.0,7.6,1.75,21.88,0.22,0.00
29/11/14,0.2,7.38,1.75,21.75,0.22,0.00
30/11/14,0.0,7.23,1.75,17.9,0.21,0.00
01/12/14,0.0,4.98,1.7,18.38,0.19,0.00
02/12/14,0.0,4.98,1.7,18.25,0.19,1.62
03/12/14,0.0,4.98,1.7,18,0.18,0.00
04/12/14,1.7,4.98,1.65,17.8,0.18,1.50
05/12/14,0.0,4.98,1.5,17.8,0.18,1.39
06/12/14,0.0,4.6,1.4,17.7,0.17,1.39
07/12/14,0.0,4.6,1.3,17.6,0.16,1.27
08/12/14,0.0,4.6,1.25,17.5,0.16,1.21
09/12/14,0.0,4.6,1.2,17.4,0.16,1.16
10/12/14,0.0,4.6,1.2,17.2,0.15,1.04
11/12/14,0.0,4.6,1.15,17,0.15,0.00
12/12/14,0.0,4.6,1.15,17,0.15,0.00
13/12/14,0.0,4.6,1.15,16.5,0.15,0.00
14/12/14,0.0,4.6,1.1,13,0.15,0.00
15/12/14,0.0,4.6,1.1,12.1,0.14,0.00
16/12/14,0.0,4.6,1.1,12,0.14,0.00
17/12/14,0.0,3.45,1.1,11.8,0.14,0.00
18/12/14,0.0,2.95,1.1,10.7,0.14,0.00
19/12/14,0.0,2.15,1.1,11.5,0.14,24.42
20/12/14,0.0,2.15,1.05,11.3,0.14,0.00
21/12/14,0.0,2.15,1.05,11.3,0.14,0.00
22/12/14,0.0,2.15,1.05,11.2,0.14,0.00
23/12/14,0.0,2.15,1.05,11.1,0.14,0.00
24/12/14,0.0,2.05,1.05,11,0.14,0.00
25/12/14,0.0,2.05,1.05,11,0.14,0.00
26/12/14,0.0,2,1,11,0.14,0.00
27/12/14,0.0,2,1,11,0.14,8.22
28/12/14,0.0,1.95,1,11.2,0.14,8.22
29/12/14,0.0,1.95,1,11.1,0.14,8.10
30/12/14,0.0,1.9,1,10.6,0.14,0.00
31/12/14,0.0,1.9,0.9,10.5,0.14,7.99
01/01/15,0.0,3.45,1,10.5,0.14,0.00
02/01/15,0.0,3.45,1,10.5,0.14,0.00
03/01/15,0.0,3.35,0.95,10.2,0.14,3.36
04/01/15,0.0,3.25,0.95,9.93,0.14,3.24
05/01/15,0.0,3.15,0.85,9.63,0.14,3.13
06/01/15,0.0,3.15,0.65,9.33,0.14,0.00
07/01/15,0.0,3.15,0.55,9.25,0.14,0.00
08/01/15,0.0,3,0.48,9.1,0.14,0.00
09/01/15,0.0,2.65,0.45,9.1,0.14,0.00
10/01/15,1.1,2.65,0.45,8.95,0.14,0.00
11/01/15,1.1,2.65,0.48,8.88,0.14,0.00
12/01/15,0.0,3.65,0.45,8.73,0.14,1.39
13/01/15,0.0,5.73,0.43,8.58,0.14,3.13
14/01/15,0.0,5.43,0.43,8.5,0.14,18.98
15/01/15,0.0,4.23,0.43,8.5,0.15,3.70
16/01/15,0.0,3.65,0.4,8.5,0.15,3.59
17/01/15,0.0,3.65,0.38,8.5,0.15,3.47
18/01/15,0.0,3.65,0.38,8.13,0.15,3.36
19/01/15,0.0,3.15,0.35,8.13,0.15,3.24
20/01/15,0.0,2.65,0.33,8.13,0.15,19.10
21/01/15,0.0,2.65,0.33,8.13,0.15,3.01
22/01/15,0.0,2.65,0.33,8.05,0.15,18.98
23/01/15,0.0,2.15,0.33,8.05,0.15,18.87
24/01/15,0.0,2.15,0.33,8.05,0.15,19.68
25/01/15,0.0,2.15,0.3,8.05,0.15,19.56
26/01/15,0.0,1.9,0.3,8.05,0.15,0.00
27/01/15,0.0,1.9,0.3,7.9,0.14,0.00
28/01/15,0.0,1.9,0.3,7.75,0.14,3.13
29/01/15,0.0,1.9,0.3,7.75,0.14,0.00
30/01/15,0.0,1.9,0.3,7.75,0.14,7.99
31/01/15,0.0,1.9,0.28,8.88,0.14,0.00
01/02/15,0.0,1.9,0.28,9.63,0.14,0.00
02/02/15,0.0,1.9,0,10,0.14,9.38
03/02/15,0.0,1.9,0,10.7,0.14,0.00
04/02/15,0.0,1.85,0,11.3,0.14,0.00
05/02/15,0.0,1.85,0,12.2,0.14,0.00
06/02/15,0.0,1.85,0,13,0.14,0.00
07/02/15,0.0,1.8,0,13.8,0.14,0.00
08/02/15,0.0,1.8,0,14.5,0.14,0.00
09/02/15,0.0,1.75,0,15.3,0.14,0.00
10/02/15,0.0,1.75,0,16,0.14,0.00
11/02/15,0.0,1.75,0,16,0.14,0.00
12/02/15,0.0,1.7,0,16.5,0.14,0.00
13/02/15,0.2,1.7,0,16.5,0.14,0.00
14/02/15,0.0,1.7,0,16.5,0.14,3.01
15/02/15,0.0,1.65,0,16.5,0.14,0.00
16/02/15,2.6,1.65,0,16.5,0.15,0.00
17/02/15,0.0,1.65,0,16.4,0.15,0.00
18/02/15,0.0,1.65,0,16.4,0.15,0.00
19/02/15,2.2,1.65,0,16.4,0.15,0.00
20/02/15,5.2,1.65,0,16.4,0.15,0.00
21/02/15,2.6,1.65,0,16.4,0.16,8.91
22/02/15,0.0,1.65,0,16.4,0.16,8.68
23/02/15,1.1,1.65,0,16.4,0.16,8.56
24/02/15,0.0,1.65,0,16.4,0.16,8.33
25/02/15,0.0,1.65,0,16.5,0.16,15.05
26/02/15,0.0,1.65,0,16.5,0.17,18.06
27/02/15,0.0,1.65,0,16.5,0.17,17.82
28/02/15,0.0,1.65,0,16.5,0.17,17.59
01/03/15,4.5,3.4,0,16.5,0.17,17.48
02/03/15,0.0,3.15,0,16.5,0.16,19.10
03/03/15,0.0,3.15,0,16.5,0.16,18.98
04/03/15,0.0,2.9,0,16.3,0.16,18.75
05/03/15,0.0,2.65,0,15.8,0.15,18.52
06/03/15,0.0,2.15,0,15.4,0.14,10.42
07/03/15,0.0,1.65,0,15.3,0.14,0.00
08/03/15,0.0,1.65,0,15,0.14,0.00
09/03/15,0.0,1.65,0,14.9,0.14,0.00
10/03/15,0.0,1.65,0,14.8,0.14,0.00
11/03/15,0.0,1.65,0,14.8,0.14,0.00
12/03/15,0.0,1.65,0,14.7,0.14,0.00
13/03/15,0.0,1.65,0,14.6,0.15,0.00
14/03/15,0.0,1.65,0,14.5,0.15,0.00
15/03/15,0.0,1.65,0,14.5,0.15,0.00
16/03/15,0.0,1.65,0,14.5,0.16,0.00
17/03/15,0.0,1.65,0,14.4,0.16,0.00
18/03/15,0.0,1.65,0,14.2,0.16,0.00
19/03/15,0.0,1.65,0,14.2,0.16,13.08
20/03/15,0.0,1.65,0,14,0.16,12.96
21/03/15,11.1,1.65,0,14,0.16,2.20
22/03/15,2.6,1.65,0,14,0.17,4.75
23/03/15,0.2,1.65,0,14,0.17,18.75
24/03/15,6.6,1.15,0,13.8,0.18,31.37
25/03/15,15.7,1.15,0,14.5,0.18,5.44
26/03/15,0.0,1.15,0,14.3,0.18,18.06
27/03/15,0.0,1.15,0,14.3,0.18,15.05
28/03/15,2.3,1.15,0,14.1,0.18,0.00
29/03/15,1.0,1.15,0,14.2,0.18,0.00
30/03/15,0.0,1.15,0,14.1,0.17,0.00
31/03/15,0.1,1.15,0,14.1,0.17,0.00
01/04/15,0.0,0,0,0,0.17,0.00
02/04/15,0.0,0,0,0,0.17,0.00
03/04/15,0.0,0,0,0,0.17,0.00
04/04/15,0.0,0,0,0,0.16,0.00
05/04/15,0.0,0,0,0,0.16,0.00
06/04/15,0.0,0,0,0,0.16,0.00
07/04/15,4.4,0,0,0,0.16,0.00
08/04/15,9.1,0,0,0,0.16,0.00
09/04/15,6.0,0,0,0,0.15,0.00
10/04/15,0.1,0,0,0,0.15,0.00
11/04/15,0.9,0,0,0,0.15,6.94
12/04/15,0.0,0,0,0,0.15,6.71
13/04/15,0.0,0,0,0,0.15,0.00
14/04/15,0.0,0,0,0,0.15,6.25
15/04/15,0.0,0,0,0,0.15,6.02
16/04/15,0.0,0,0,0,0.15,0.00
17/04/15,0.0,0,0,0,0.14,3.94
18/04/15,0.0,0,0,0,0.14,0.00
19/04/15,0.0,0,0,0,0.14,0.00
20/04/15,0.0,0,0,0,0.14,2.08
21/04/15,0.0,0,0,0,0.14,0.46
22/04/15,13.2,0,0,0,0.14,0.00
23/04/15,0.0,0,0,0,0.14,1.39
24/04/15,21.5,0,0,0,0.14,9.72
25/04/15,7.7,0,0,0,0.14,10.30
26/04/15,23.4,0,0,0,0.14,2.66
27/04/15,5.0,1.45,0,0,0.14,0.12
28/04/15,16.0,1.2,0,0,0.15,0.00
29/04/15,0.0,0.9,0,0,0.15,0.00
30/04/15,3.5,0.83,0,0,0.15,9.26
01/05/15,1.7,0.33,0,0,0.15,9.26
02/05/15,0.1,0.58,0,0,0.15,18.63
03/05/15,2.2,1.03,0,0,0.14,9.14
04/05/15,0.0,0.58,0,0,0.14,8.45
05/05/15,2.3,0.33,0,0,0.14,8.80
06/05/15,0.1,0.33,0,0,0.13,9.03
07/05/15,7.0,0.08,0,0,0.13,9.26
08/05/15,0.0,0.08,0,0,0.13,9.38
09/05/15,8.4,0,0,0,0.13,8.68
10/05/15,0.8,0,0,0,0.12,8.80
11/05/15,0.0,1.08,0,0,0.12,0.00
12/05/15,1.0,1.95,0,0,0.12,8.68
13/05/15,6.4,0.58,0,0,0.11,3.24
14/05/15,8.9,0.33,0,0,0.11,0.00
15/05/15,1.0,0.08,0,0,0.11,0.00
16/05/15,3.0,0.08,0,0,0.1,0.00
17/05/15,0.4,0.08,0,0,0.1,0.00
18/05/15,1.3,0.08,0,0,0.1,0.00
19/05/15,1.9,0.58,0,0,0.1,0.00
20/05/15,0.0,3.83,0,0,0.1,0.00
21/05/15,0.4,1.33,0,0,0.1,0.00
22/05/15,0.7,0.33,0,0,0.1,0.00
23/05/15,0.0,0.08,0,0,0.1,0.00
24/05/15,2.0,0,0,0,0.1,0.00
25/05/15,0.6,0,0,0,0.1,0.00
26/05/15,0.0,0,0,0,0.1,6.83
27/05/15,0.0,0,0,0,0.1,0.00
28/05/15,0.0,0,0,0,0.1,0.00
29/05/15,0.0,0,0,0,0.1,5.32
30/05/15,0.0,0,0,0,0.1,11.34
31/05/15,0.0,0,0,0,0.1,16.09
01/06/15,0.1,0,0,0,0.11,0.00
02/06/15,0.6,0,0,0,0.13,10.30
03/06/15,4.0,0,0,0,0.16,9.38
04/06/15,0.0,0,0,0,0.2,3.59
05/06/15,0.0,0,0,0,0.23,2.55
06/06/15,0.0,0,0,0,0.25,12.73
07/06/15,4.6,0,0,0,0.27,0.00
08/06/15,0.3,0,0,0,0.28,17.36
09/06/15,0.0,0,0,0,0.3,42.71
10/06/15,0.0,0,0,0,0.32,11.11
11/06/15,2.9,0,0,0,0.33,0.00
12/06/15,10.8,0,0,0,0.34,0.00
13/06/15,0.0,0,0,0,0.33,0.00
14/06/15,27.3,2,0,0,0.31,3.01
15/06/15,6.1,1.75,0,0,0.28,3.01
16/06/15,8.3,32.5,0,0,0.25,7.75
17/06/15,7.4,24.9,0,0,0.22,9.61
18/06/15,0.4,10,9.15,0,0.2,0.00
19/06/15,2.3,1.75,4.88,0,0.18,0.00
20/06/15,0.0,0.58,2.45,0,0.16,0.00
21/06/15,0.0,2.15,1.1,0,0.13,0.00
22/06/15,0.0,0.33,0.35,0,0.09,0.00
23/06/15,2.3,0.08,0.15,0,0.07,0.00
24/06/15,0.0,0,0,0,0.06,0.00
25/06/15,0.0,0,0,0,0.06,0.00
26/06/15,0.5,0,0,0,0.06,0.00
27/06/15,2.9,0,0,0,0.06,0.00
28/06/15,1.7,0,0,0,0.04,0.00
29/06/15,0.0,0,0,0,0.04,0.00
30/06/15,0.0,0,0,0,0.02,0.00
01/07/15,0.0,0,0,0,0.02,0.00
02/07/15,0.4,0,0,0,0,0.00
03/07/15,0.0,0,0,0,0,0.00
04/07/15,0.0,0,0,0,0,0.00
05/07/15,0.0,0,0,0,0,0.00
06/07/15,0.2,0,0,0,0,0.00
07/07/15,3.1,0,0,0,0,0.00
08/07/15,2.4,0,0,0,0,0.00
09/07/15,9.0,0,0,0,0,0.00
10/07/15,1.4,0,0,0,0,8.22
11/07/15,0.0,1.18,0,0,0,8.10
12/07/15,19.9,0.48,0,0,0,6.13
13/07/15,22.2,1.13,0,0,0,6.02
14/07/15,13.1,5.63,0,0,0.05,6.02
15/07/15,5.1,11.63,0,0,0.2,5.90
16/07/15,2.8,12.88,0,0,0.26,25.69
17/07/15,3.5,9.6,0,0,0.26,11.92
18/07/15,1.6,18.4,0,0,0.24,7.87
19/07/15,5.5,9.3,8.1,0,0.22,7.87
20/07/15,8.3,11.38,12.25,0,0.19,7.87
21/07/15,11.4,28.05,6.63,0,0.18,5.79
22/07/15,1.6,76.33,17.7,0,0.15,5.79
23/07/15,1.6,14.5,62.9,0,0.12,5.67
24/07/15,1.2,12.63,61.7,0,0.1,5.67
25/07/15,8.0,8.3,24.1,17.5,0.09,5.56
26/07/15,5.8,8.7,9.9,38.15,0.08,7.52
27/07/15,8.9,33.7,7.25,42.88,0.07,7.52
28/07/15,6.1,17.2,23.5,25.3,0.07,7.41
29/07/15,12.0,8.7,38.33,14.8,0.07,17.25
30/07/15,3.1,8.7,6.88,10.38,0.07,35.07
31/07/15,11.3,10.9,3.05,7.13,0.07,17.36
01/08/15,3.9,12.13,3.65,11.38,0.08,13.43
02/08/15,15.4,12.63,8.85,17.2,0.08,13.08
03/08/15,2.4,15.5,13.3,27.58,0.08,28.94
04/08/15,3.5,29.28,18.3,41.53,0.08,26.97
05/08/15,0.0,34.1,43,85.7,0.08,25.12
06/08/15,0.1,34.3,52.28,100.33,0.08,34.95
07/08/15,4.7,18.25,34.28,103.9,0.07,50.93
08/08/15,3.3,12.63,19.5,110.8,0.08,73.73
09/08/15,0.6,12.25,11.03,126,0.09,129.98
10/08/15,0.0,11.88,10.5,136,0.09,130.32
11/08/15,4.4,10.3,9.75,130,0.1,130.56
12/08/15,8.1,10.3,5.75,104.55,0.1,145.95
13/08/15,3.6,11.13,5.88,75.45,0.1,133.91
14/08/15,4.4,9.3,12.08,52.78,0.1,103.47
15/08/15,0.5,8.9,5.38,39.28,0.11,68.75
16/08/15,0.0,10.9,4.5,31.45,0.1,48.99
17/08/15,0.0,8.5,4.5,23.35,0.1,39.12
18/08/15,0.0,3.53,2.85,21.25,0.1,29.17
19/08/15,0.7,0.98,2.3,16.75,0.08,19.21
20/08/15,20.5,0.55,1.93,13.9,0.06,9.26
21/08/15,0.0,1.65,0.88,9.75,0.11,14.24
22/08/15,0.7,5.93,0.73,9,0.16,14.24
23/08/15,0.0,9.1,1.7,7.88,0.18,9.26
24/08/15,0.0,8.4,2.15,10.38,0.15,4.28
25/08/15,10.2,2.2,3.55,15.7,0.11,0.00
26/08/15,4.2,0.35,1.85,17.65,0.1,4.51
27/08/15,2.6,0.08,2.3,16.75,0.1,14.35
28/08/15,15.7,0.08,1.03,15.1,0.07,12.62
29/08/15,7.1,0.08,0.15,12.25,0.09,27.11
30/08/15,0.1,0.08,0,9.63,0.15,12.15
31/08/15,2.1,0.08,0,8.63,0.13,0.00
01/09/15,0.0,0.03,0,10.75,0.11,12.15
02/09/15,0.0,0,0,13.5,0.1,12.04
03/09/15,0.1,0,0,12.88,0.09,2.08
04/09/15,8.1,0,0,11.63,0.08,2.08
05/09/15,4.7,0,0,11.5,0.09,7.06
06/09/15,5.8,0,0,12.75,0.1,12.04
07/09/15,2.5,0,0,12.5,0.09,0.00
08/09/15,0.0,0,0,22.3,0.11,1.97
09/09/15,7.9,0,0,22.9,0.16,1.97
10/09/15,8.9,0,0,15.4,0.16,14.00
11/09/15,5.9,4.28,0,13,0.15,33.91
12/09/15,24.9,1.33,0,23.35,0.12,23.96
13/09/15,0.5,0.83,0,41.08,0.13,43.98
14/09/15,2.2,1.9,9.3,50.98,0.1,13.43
15/09/15,29.5,9.5,20.1,49.4,0.12,32.29
16/09/15,8.1,5.85,27.98,44.23,0.16,79.63
17/09/15,35.4,3.98,16.98,41.3,0.16,42.48
18/09/15,9.1,4.13,19.7,42.65,0.62,80.21
19/09/15,1.3,35.5,38.33,45.58,0.39,94.68
20/09/15,1.1,18.55,47.33,49.85,0.13,94.68
21/09/15,0.0,8.3,15.93,52.33,0.1,126.97
22/09/15,7.8,6.5,9.9,58.25,0.1,153.82
23/09/15,0.0,5.1,9.75,118.85,0.11,171.76
24/09/15,0.0,3.15,7.25,124.8,0.12,166.67
25/09/15,0.0,47.4,7.5,117.8,0.13,141.44
26/09/15,0.0,11.63,38.55,108.78,0.13,159.38
27/09/15,0.6,6.5,12.6,96.75,0.15,141.67
28/09/15,6.8,9.5,7.25,88.1,0.21,79.40
29/09/15,3.4,7.8,9.75,77.93,0.15,97.22
30/09/15,8.0,5.78,8.25,42.2,0.16,61.69
01/10/15,5.4,5.63,5.75,28.63,0.19,52.78
02/10/15,27.8,5.03,6,26.18,6.12,52.78
03/10/15,2.5,5.63,6.25,25.3,30.85,70.72
04/10/15,1.7,5.18,12.25,27.75,74.64,79.40
05/10/15,15.3,3.23,20.7,36.85,21.76,106.48
06/10/15,17.5,5.25,23.5,55.75,21.76,147.80
07/10/15,5.8,22.3,39.5,78.75,0.56,157.52
08/10/15,15.6,15.63,55.03,108.45,6.36,144.79
09/10/15,11.6,20.5,48.43,150.75,16.46,196.18
10/10/15,5.6,24.55,40.75,195.5,32.68,299.07
11/10/15,2.5,15.63,44.5,231.48,8.77,286.34
12/10/15,0.0,15.13,60.5,240.25,13.8,312.15
13/10/15,0.0,9.3,44,231.48,20.92,337.96
14/10/15,1.0,7.6,30,215.2,2.02,325.23
15/10/15,0.0,6.1,26.63,197.5,0.24,299.65
16/10/15,0.0,5.63,30.45,178.6,0.26,356.48
17/10/15,0.0,4.95,25.5,157.95,0.24,292.01
18/10/15,0.0,4.65,17.5,124,0.18,260.07
19/10/15,0.0,4.2,9.6,105.85,0.18,228.24
20/10/15,0.0,4.5,6.63,93.2,0.18,164.35
21/10/15,2.0,5.85,4.38,67.5,0.18,164.35
22/10/15,0.0,6.4,10.2,62,0.19,68.63
23/10/15,0.0,5.93,12.43,52.78,0.19,52.66
24/10/15,0.0,6.4,12.95,48.05,0.19,20.72
25/10/15,0.0,5.78,11.55,41.3,0.19,20.72
26/10/15,0.0,5.4,9.15,36.25,0.19,20.72
27/10/15,3.4,4.5,6.88,31.65,0.19,4.75
28/10/15,1.3,3.08,5,26.18,0.19,57.87
29/10/15,0.0,2.55,4.88,22.45,0.18,9.95
30/10/15,0.0,2,3.65,12.5,0.18,9.95
31/10/15,0.0,1.6,3.75,11.13,0.18,9.95
01/11/15,0.0,1.5,3.55,7.75,0.49,9.95
02/11/15,0.0,1.48,3.15,8,0.25,0.00
03/11/15,0.0,1.45,2.6,8.13,0.16,0.00
04/11/15,0.0,1.4,2.68,7.38,0.16,0.00
05/11/15,0.0,1.25,2.6,7.63,0.16,0.00
06/11/15,0.0,1.08,2.38,6.75,0.15,0.00
07/11/15,1.3,1.08,2.23,6.25,0.15,0.00
08/11/15,0.0,1.08,2.23,6.75,0.16,8.03
09/11/15,0.1,2.35,2.95,7.75,0.16,7.99
10/11/15,0.3,2.65,3.35,7.63,0.16,7.99
11/11/15,0.0,1.95,2.85,7.38,0.16,0.00
12/11/15,0.0,1.23,2.6,6.75,0.16,0.00
13/11/15,2.2,1.08,2.53,5.85,0.16,0.00
14/11/15,0.0,1.08,2.38,5.15,0.16,0.00
15/11/15,4.7,1.2,2.08,4.95,0.16,0.00
16/11/15,0.0,1.95,4.75,4.75,0.15,7.87
17/11/15,0.0,3,5.5,4.45,0.15,0.00
18/11/15,0.0,2.5,3.35,0,0.15,0.00
19/11/15,2.8,2.3,2.75,0,0.86,7.87
20/11/15,1.6,2.8,2.6,0,0.38,6.94
21/11/15,0.0,3.23,2.53,0,0.35,7.87
22/11/15,0.0,3.23,2.75,0,0.34,0.00
23/11/15,0.0,3.23,2.38,0,0.31,0.00
24/11/15,0.0,2.65,2.23,0,0.3,0.00
25/11/15,0.0,2.65,2.38,0,0.28,7.87
26/11/15,0.0,2.65,2.45,0,0.23,7.87
27/11/15,0.0,2.65,2.23,0,0.21,0.00
28/11/15,0.0,2.65,1.93,0,0.2,0.00
29/11/15,0.0,2.4,1.78,0,0.18,0.00
30/11/15,0.0,2.4,1.7,0,0.18,0.00
01/12/15,0.0,2.15,1.55,0,0.19,0.00
02/12/15,25.5,2.15,1.33,0,0.18,0.00
03/12/15,5.0,2.15,1.03,0,0.22,87.96
04/12/15,1.1,2.15,0.88,0,0.43,40.05
05/12/15,0.0,2.15,0.5,0,1.34,0.00
06/12/15,0.0,2.3,0.35,0,0.63,8.10
07/12/15,0.0,3.3,0.25,0,0.45,0.00
08/12/15,0.0,2.1,0.1,0,0.38,0.00
09/12/15,0.0,1.9,0.1,0,0.33,0.00
10/12/15,0.0,1.85,0.2,0,0.31,0.00
11/12/15,0.0,1.65,0.1,0,0.27,0.00
12/12/15,0.0,1.65,0,0,0.28,0.00
13/12/15,0.0,1.65,0,0,0.27,0.00
14/12/15,0.0,1.65,0,0,0.27,7.87
15/12/15,0.0,1.65,0,0,0.22,0.00
16/12/15,1.3,1.65,0,0,0.21,0.00
17/12/15,0.0,1.6,0,0,0.19,0.00
18/12/15,0.0,1.43,0,0,0.19,7.87
19/12/15,0.0,1.33,0,0,0.18,0.00
20/12/15,0.0,1.3,0,0,0.14,8.68
21/12/15,0.0,1.08,0,0,0.11,0.00
22/12/15,0.0,1.03,0,0,0.11,0.00
23/12/15,0.0,0.83,0,0,0.11,0.00
24/12/15,0.0,0.83,0,0,0.12,0.00
25/12/15,0.1,0.83,0,0,0.15,0.00
26/12/15,0.0,0.75,0,0,0.13,0.00
